ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Continent
kala1381,Kalabari,,4.53194,6.69539,kala1381,ijn,Africa
kala1384,Kalanga,,-21.2887,27.401,kala1384,kck,Africa
kala1388,Kalagan,,6.8126,125.328,kala1388,kqe,Asia
kala1397,Kalam,,-5.25216,144.585,kala1397,kmh,Pacific
kala1399,Kalaallisut,,69.3761,-52.864,kala1399,kal,Americas
kala1400,Central Kalapuya,,44.9861,-123.925,kala1400,kyl,Americas
kali1308,Kalispel-Pend d'Oreille,,47.5825,-114.19,kali1308,fla,Americas
kalk1245,Kalkoti,,35.3651,72.0533,kalk1245,xka,Asia
kalk1246,Kalkutung,,-21,139.5,kalk1246,ktg,Pacific
kalm1243,Oirad-Kalmyk,,46.566667,45.316667,kalm1243,xal,Asia
kalo1256,Kalo Finnish Romani,,60.45,24.43,kalo1256,rmf,Europe
kalu1248,Kaluli,,-6.45932,142.788,kalu1248,bco,Pacific
kama1351,Kamas-Koibal,,55.07,94.83,kama1351,xas,Asia
kama1357,Kamara,,8.93891,-2.34944,kama1357,jmr,Africa
kama1365,Kamang,,-8.26897,124.792,kama1365,woi,Asia
kama1367,Kamasau,,-3.8503,143.842,kama1367,kms,Pacific
kama1370,Kamano,,-6.25829,145.728,kama1370,kbq,Pacific
kamb1297,Kamba (Kenya),,-1.60827,37.9532,kamb1297,kam,Africa
kamb1299,Kambera,,-9.88447,120.235,kamb1299,xbr,Asia
kamb1316,Kambaata,,7.37582,37.9088,kamb1316,ktb,Africa
kami1256,Kami (Tanzania),,-6.71075,37.98,kami1256,kcu,Africa
kamu1258,Kamu,,-13.5393,131.098,kamu1258,xmu,Pacific
kamu1260,Kamula,,-7.28798,142.639,kamu1260,xla,Pacific
kana1283,Kanashi,,32.2843,77.1553,kana1283,xns,Asia
kana1286,Kanakanavu,,23.3235,120.887,kana1286,xnb,Asia
kana1288,Kanasi,,-10.1658,149.751,kana1288,soq,Pacific
kana1291,Katukína-Kanamarí,,-6.45399,-68.7678,kana1291,knm,Americas
kane1243,Kanembu,,13.8749,14.8437,kane1243,kbl,Africa
kang1280,Kangri,,31.915,76.366,kang1280,xnr,Asia
kani1275,Kanikkaran,,8.44163,77.2465,kani1275,kev,Asia
kani1277,Kaningdon-Nindem,,9.525,8.37644,kani1277,kdp,Africa
kani1286,Kanite,,-6.38841,145.556,kani1286,kmu,Pacific
kank1243,Kankanaey,,16.8548,120.689,kank1243,kne,Asia
kans1243,Kansa,,36.8044,-96.8571,kans1243,ksk,Americas
kaon1241,Kaonde,,-12.4129,25.7646,kaon1241,kqn,Africa
kapi1249,Kapingamarangi,,1.039166,154.797223,kapi1249,kpg,Pacific
kapr1245,Kapriman,,-4.51011,143.241,kapr1245,dju,Pacific
kaqc1270,Kaqchikel,,14.4662,-90.9881,kaqc1270,cak,Americas
kara1289,Karankawa,,28.9082,-96.4856,kara1289,zkk,NA
kara1462,Taiga Sayan Turkic,,53.7145,98.3792,kara1462,kim,Asia
kara1465,Karachay-Balkar,,43.565,42.2606,kara1465,krc,Europe
kara1467,Kara-Kalpak,,39.98,63.3223,kara1467,kaa,Asia
kara1476,Karadjeri,,-18.6771,122.334,kara1476,gbd,Pacific
kara1483,Karamojong,,2.45157,34.2761,kara1483,kdj,Africa
kara1486,Kara (Papua New Guinea),,-2.81957,151.111,kara1486,leu,Pacific
kara1487,Karao,,16.5655,120.956,kara1487,kyj,Asia
kara1499,Kalamang,,-3.47037,132.678,kara1499,kgv,Asia
kara1500,Karajá,,-11.1881,-50.3492,kara1500,kpj,Americas
karb1241,Hills Karbi,,25.7317,93.0462,karb1241,mjw,Asia
kari1301,Karipúna Creole French,,3.42825,-51.6888,kari1301,kmv,Americas
kari1303,Karingani,,38.5656,47.4329,kari1303,kgn,Asia
kari1304,Kariyarra,,-20.445,118.613,kari1304,vka,Pacific
kari1306,Kari,,5.03525,25.7491,kari1306,kbj,Africa
kari1311,Karitiâna,,-9.37937,-64.1522,kari1311,ktn,Americas
kark1258,Karkar-Yuri,,-3.74954,141.098,kark1258,yuj,Pacific
karo1297,Karo (Ethiopia),,5.2101,36.1709,karo1297,kxh,Africa
karo1304,Karok,,41.8228,-123.315,karo1304,kyh,Americas
karo1305,Karo (Brazil),,-10.3342,-61.5691,karo1305,arr,Americas
kase1253,Kasem,,11.0824,-1.39076,kase1253,xsm,Africa
kash1274,Kashubian,,54.2996,18.6163,kash1274,csb,Europe
kash1277,Kashmiri,,34.166825,74.330455,kash1277,kas,Asia
kash1280,Kashaya,,38.5424,-123.08,kash1280,kju,Americas
kask1239,Kaska,,61.9942,-132.412,kask1239,kkz,Americas
katb1237,Avava,,-16.2701,167.484,katb1237,tmb,Pacific
katc1249,Katcha-Kadugli-Miri,,10.8423,29.4914,katc1249,xtc,Africa
kate1253,Kâte,,-6.4795,147.757,kate1253,kmg,Pacific
kath1253,Kathlamet,,NA,NA,kath1253,NA,NA
kati1270,Kati,,35.4145,70.9826,kati1270,bsh,Asia
katk1238,Katkari,,18.9669,73.1733,katk1238,kfu,Asia
kato1244,Kato,,39.7002,-123.432,kato1244,ktw,Americas
kats1235,Katso,,24.6,102.4,kats1235,kaf,Asia
kaul1240,Kaulong,,-6.08192,149.696,kaul1240,pss,Pacific
kaur1267,Kaurna,,-34.34966141,138.4800794,kaur1267,zku,NA
kava1241,Kavalan,,24.6947,121.645,kava1241,ckv,Asia
kawa1283,Kawaiisu,,36.0538,-118.679,kawa1283,xaw,Americas
kawi1241,Kawi,,-7,111,kawi1241,kaw,NA
kaya1319,Kayardild,,-17.0695,139.489,kaya1319,gyd,Pacific
kaya1330,Kayapó,,-7.77352,-51.6737,kaya1330,txu,Americas
kayt1238,Kaytetye,,-21.5844,133.602,kayt1238,gbb,Pacific
kaza1248,Kazakh,,41.8729,65.7709,kaza1248,kaz,Asia
keap1239,Keapara,,-10.1342,147.95,keap1239,khz,Pacific
keda1252,Kedang,,-8.23039,123.77,keda1252,ksx,Asia
keig1242,Keiga,,11.2064,29.3889,keig1242,kec,Africa
keii1239,Kei,,-5.63948,133.02,keii1239,kei,Asia
kekc1242,Kekchí,,15.3788,-89.2452,kekc1242,kek,Americas
kela1258,Kelabit,,3.31783,115.428,kela1258,kzi,Asia
kele1255,Kele-Foma,,0.36906,24.3098,kele1255,khy,Africa
kele1257,Kélé,,-0.78854,10.3836,kele1257,keb,Africa
kele1258,Kele (Papua New Guinea),,-2.09163,147.064,kele1258,sbc,Pacific
kele1259,Keley-i Kallahan,,16.7099,121.035,kele1259,ify,Asia
kelo1247,Klon,,-8.40688,124.429,kelo1247,kyo,Asia
kema1243,Kemak,,-9.00299,125.159,kema1243,kem,Asia
kemb1249,Mateq,,0.66181,110.468,kemb1249,xem,Asia
keme1240,Kemezung,,6.69577,10.4984,keme1240,dmo,Africa
kemt1242,Kemtuik,,-2.64894,140.372,kemt1242,kmt,Asia
kend1254,Kendayan,,1.47957,109.467,kend1254,knx,Asia
kens1248,Kensiu,,5.98085,101.026,kens1248,kns,Asia
kenu1236,Kenuzi-Dongola,,21.2837,31.8992,kenu1236,kzh,Africa
keoo1238,Ke'o,,-8.8704,121.256,keoo1238,xxk,Asia
keri1250,Kerinci,,-1.93668,101.403,keri1250,kvr,Asia
kesa1244,Kesawai,,-5.76797,145.58,kesa1244,xes,Pacific
kett1243,Ket,,63.7551,87.5466,kett1243,ket,Asia
kgal1244,Kgalagadi,,-24.9208,22.72016,kgal1244,xkv,Africa
khak1248,Khakas,,50.7393,107.169,khak1248,kjh,Asia
khal1275,Khaling,,27.3912,87.5053,khal1275,klr,Asia
kham1281,Khamnigan Mongol,,49,117,kham1281,NA,NA
kham1282,Khams Tibetan,,31.9313,91.7062,kham1282,khg,Asia
kham1283,Khamba,,28.9930167,94.89439116,kham1283,kbg,Asia
kham1290,Khamti,,27.6653,97.0359,kham1290,kht,Asia
khan1272,Khandesi,,21.3181,74.142,khan1272,khn,Asia
khan1273,Kazym-Berezover-Suryskarer Khanty,,62.4308,66.1218,khan1273,kca,Asia
khan1277,Southern Tangkhul Naga,,NA,NA,khan1277,NA,NA
khan1278,Khana,,4.70908,7.44363,khan1278,ogo,Africa
khar1283,Kharia Thar,,22.245,83.799,khar1283,ksy,Asia
khar1287,Kharia,,22.3571,84.3922,khar1287,khr,Asia
khar1288,Kharam Naga,,25.2738,94.0503,khar1288,kfw,Asia
khas1269,Khasi,,24.977,91.9998,khas1269,kha,Asia
khez1235,Khezha Naga,,25.7078,94.3114,khez1235,nkh,Asia
khin1240,Khinalugh,,41.1801,48.0571,khin1240,kjj,Asia
khmu1256,Khmu,,20.2463,101.671,khmu1256,kjg,Asia
khoi1250,Kho'ini,,36.8997,48.6212,khoi1250,xkc,Asia
khoi1251,Khoibu,,24.2041,94.1345,khoi1251,nkb,Asia
khor1274,Khorasan Arabic,,NA,NA,khor1274,NA,NA
khot1251,Khotanese,,38.33,79.04,khot1251,kho,NA
khow1242,Khowar,,36,72,khow1242,khw,Asia
khum1248,Khumi Chin,,22.87125,92.9894633333,khum1248,cnk,Asia
khun1259,Khün,,19.6062,99.3363,khun1259,kkh,Asia
khva1239,Khwarshi-Inkhoqwari,,42.2743,45.9977,khva1239,khv,Europe
khwa1238,Khwarezmian,,NA,NA,khwa1238,xco,NA
kich1262,K'iche',,14.5278,-91.1696,kich1262,quc,Americas
kick1244,Kickapoo,,41.655145,-89.03034,kick1244,kic,Americas
kiku1240,Kikuyu,,-0.29005,36.719,kiku1240,kik,Africa
kile1243,Kilen,,47.585,132.48,kile1243,NA,NA
kili1267,Kilivila,,-8.72574,151.072,kili1267,kij,Pacific
kili1268,Kiliwa,,30.5471,-115.123,kili1268,klb,Americas
kilm1241,Kilmeri,,-2.88607,141.191,kilm1241,kih,Pacific
kima1244,Kimaragang,,6.61982,116.96,kima1244,kqr,Asia
kinn1249,Kinnauri,,31.3688,78.3148,kinn1249,kfk,Asia
kiny1244,Kinyarwanda,,-1.56771,29.6441,kiny1244,kin,Africa
kiow1264,Kiowa Apache,,34.9077,-98.2461,kiow1264,apk,Americas
kiow1266,Kiowa,,34.9403,-98.9042,kiow1266,kio,Americas
kips1239,Kipsigis,,-0.35774,35.258532,kips1239,sgc,Africa
kire1240,Kire,,-4.25927,144.711,kire1240,geb,Pacific
kirg1245,Kirghiz,,42,74,kirg1245,kir,Asia
kist1241,Kistane,,8.33561,38.4763,kist1241,gru,Africa
kita1247,Kitan,,44.3773,115.986,kita1247,zkt,NA
kitj1240,Kitja,,-17.5758,127.392,kitj1240,gia,Pacific
kitu1246,Kituba (Democratic Republic of Congo),,-2.29601,17.1548,kitu1246,ktu,Africa
klam1254,Klamath-Modoc,,42.5861,-121.704,klam1254,kla,Americas
klao1243,Klao,,6.87233,-10.9214,klao1243,klu,Africa
koas1236,Koasati,,30.4096,-92.709,koas1236,cku,Americas
kobo1249,Kobon,,-5.16446,144.46,kobo1249,kpw,Pacific
koda1255,Kodava,,12.2443,75.9161,koda1255,kfa,Asia
koen1239,Koenoem,,9.01129,9.46622,koen1239,kcs,Africa
kofy1242,Pan,,8.79947,9.15279,kofy1242,kwl,Africa
kohi1248,Kohistani Shina,,35.1741,73.3207,kohi1248,plk,Asia
koho1244,Koho,,11.6444,108.057,koho1244,kpm,Asia
kohu1244,Kohumono,,5.92596,7.96202,kohu1244,bcs,Africa
koii1238,Koi,,27.1941,86.8531,koii1238,kkt,Asia
koir1240,Koireng,,25.2857,94.2141,koir1240,nkd,Asia
koit1244,Koitabu,,-9.36877,147.079,koit1244,kqi,Pacific
koka1244,Kokata,,-31.2052,136.813,koka1244,ktd,Pacific
kokb1239,Kok Borok,,23.1916,91.4673,kokb1239,trp,Asia
kokn1236,Kok-Nar,,-16.181,141.608,kokn1236,gko,NA
koko1269,Kokota,,-8.16481,159.191,koko1269,kkk,Pacific
kola1285,Kola,,-5.48833,134.592,kola1285,kvv,Asia
kolc1235,Kol (Cameroon),,3.65994,12.8574,kolc1235,biw,Africa
kolu1245,Koluwawa,,-9.42742,150.462,kolu1245,klx,Pacific
komb1272,Kombio,,-3.48467,142.694,komb1272,xbi,Pacific
komb1273,Komba,,-6.16163,147.28,komb1273,kpf,Pacific
komb1274,Kombai,,-5.54543,139.902,komb1274,tyn,Asia
komc1235,Kom (Cameroon),,6.2596,10.3348,komc1235,bkm,Africa
kome1238,Komering,,-3.79215,105.107,kome1238,kge,Asia
komi1268,Komi-Zyrian,,64.0527,54.946,komi1268,kpv,Europe
komi1270,Kom (India),,24.8688,94.534,komi1270,kmm,Asia
komo1258,Komo (Sudan),,8.94162,34.0939,komo1258,xom,Africa
komo1260,Komo (Democratic Republic of Congo),,-0.76333,26.7144,komo1260,kmw,Africa
kona1242,Konai,,-5.66011,142.069,kona1242,kxw,Pacific
kond1295,Konda-Dora,,18.26754,82.93402,kond1295,kfc,Asia
konk1267,Maharashtrian Konkani,,19.2414,73.9166,konk1267,knn,Asia
konn1242,Konni,,10.2368,-1.54376,konn1242,kma,Africa
kons1243,Konso,,5.39111,37.53,kons1243,kxc,Africa
kony1248,Konyak Naga,,26.6823,95.0598,kony1248,nbe,Asia
konz1239,Konzo,,0.32395,29.8696,konz1239,koo,Africa
koon1244,South-Central Kikongo,,-5.57722,14.4771,koon1244,kng,Africa
koon1245,Koonzime,,3.25933,13.54152,koon1245,ozm,Africa
koor1239,Koorete,,5.80545,37.8679,koor1239,kqy,Africa
kora1292,Korana,,-30.4207,19.7711,kora1292,kqz,Africa
kora1294,Korafe-Yegha,,-9.07,149.267,kora1294,kpr,Pacific
kore1280,Korean,,37.5,128,kore1280,kor,Asia
kork1243,Korku,,21.8358,77.5541,kork1243,kfq,Asia
korl1238,Korlai Portuguese,,19.0348,73.0099,korl1238,vkp,Asia
koro1296,Koroshi,,29.441,53.008,koro1296,ktl,Asia
koro1298,Koromfé,,14.046,-1.96187,koro1298,kfz,Africa
koro1304,Korop,,5.16206,8.80859,koro1304,krp,Africa
koro1312,Korowai,,-5.26952,140.047,koro1312,khe,Asia
korr1238,Korra Koraga,,12.9163,75.2,korr1238,kfd,Asia
kosa1249,Kosarek Yale,,-4.06603,139.645,kosa1249,kkl,Asia
kosh1246,Koshin,,6.5817,10.299,kosh1246,kid,Africa
kosr1238,Kosraean,,5.31,162.98,kosr1238,kos,Pacific
kota1263,Kota (India),,11.4978,76.9387,kota1263,kfe,Asia
koti1238,Koti,,-16.4823,39.7602,koti1238,eko,Africa
kove1237,Kove,,-5.58623,149.63,kove1237,kvc,Pacific
koya1251,Koya,,17.6772,81.2096,koya1251,kff,Asia
koyr1240,Koyra Chiini Songhay,,16.192,-3.73962,koyr1240,khq,Africa
koyr1242,Koyraboro Senni Songhai,,16.9634,-0.55187,koyr1242,ses,Africa
koys1242,Koy Sanjaq Surat,,36.0451,44.6365,koys1242,kqd,Asia
koyu1237,Koyukon,,65.6093,-154.229,koyu1237,koy,Americas
kpan1246,Kpan,,7.58343,10.1642,kpan1246,kpk,Africa
krio1252,Kriol,,-18.135,137.669,krio1252,rop,Pacific
krio1253,Krio,,10.8811,-14.3204,krio1253,kri,Africa
kris1246,I'saka,,-2.80084,141.303,kris1246,ksi,Pacific
kryt1240,Kryz,,41.1811,48.1846,kryt1240,kry,Asia
kuan1247,Kuanyama,,-17.7176,16.58,kuan1247,kua,Africa
kuan1248,Kuanua,,-4.30986,152.114,kuan1248,ksd,Pacific
kuan1249,Kua-nsi,,26.45,103.33,kuan1249,ykn,NA
kuba1248,Kubachi,,42.08504,47.601843,kuba1248,NA,NA
kube1244,Kulungtfu-Yuanggeng-Tobo,,-6.42586,147.536,kube1244,kgf,Pacific
kuii1252,Kui (India),,19.2043,83.5859,kuii1252,kxu,Asia
kuii1253,Kui (Indonesia),,-8.38204,124.791,kuii1253,kvd,Asia
kuik1246,Kuikúro-Kalapálo,,-12.3035,-53.2261,kuik1246,kui,Americas
kuka1246,Kukatja,,-20.3321,127.666,kuka1246,kux,Pacific
kuku1273,Kuku-Yalanji,,-16.0036,145.188,kuku1273,gvn,Pacific
kuku1280,Kuku-Uwanh,,-14.0756,141.724,kuku1280,uwa,Pacific
kuku1283,Kuku-Muminh,,-14.0959,141.625,kuku1283,xmh,Pacific
kula1280,Kula (Indonesia),,-8.2384,125.004,kula1280,tpg,Asia
kull1236,Kullu Pahari,,31.8339,77.3772,kull1236,kfx,Asia
kulo1237,Kulon-Pazeh,,23.7562,120.976,kulo1237,uun,Asia
kulu1253,Kulung (Nepal),,27.1606,87.5717,kulu1253,kle,Asia
kuma1273,Kumaoni,,29.5622,80.0171,kuma1273,kfy,Asia
kuma1274,Kumarbhag Paharia,,24.1217,87.2699,kuma1274,kmj,Asia
kuma1275,Kumam,,1.74748,33.2116,kuma1275,kdi,Africa
kuma1276,Kumak,,-20.4035,164.193,kuma1276,nee,Pacific
kuma1280,Kuman,,-5.90586,144.977,kuma1280,kue,Pacific
kumb1268,Kumbainggar,,-29.8189,152.913,kumb1268,kgs,Pacific
kumi1248,Tipai,,32.331,-116.604,kumi1248,dih,Americas
kumz1235,Kumzari,,26.1602,56.4202,kumz1235,zum,Asia
kuna1268,Kunama,,14.5879,37.5292,kuna1268,kun,Africa
kunb1251,Kunbarlang,,-11.9133,133.723,kunb1251,wlg,Pacific
kung1259,Kungarakany,,-12.7,130.881,kung1259,ggk,Pacific
kung1260,Kung,,6.53881,10.2073,kung1260,kfl,Africa
kung1261,North-Central Ju,,-21.92,18,kung1261,knw,Africa
kuni1265,Kuni-Boazi,,-6.97504,141.365,kuni1265,kvg,Pacific
kuni1267,Kunimaipa,,-8.09371,146.908,kuni1267,kup,Pacific
kunj1245,Kunjen,,-16.6807,143.53,kunj1245,kjn,Pacific
kuot1243,Kuot,,-3.06952,151.537,kuot1243,kto,Pacific
kupa1239,Kupang Malay,,-10.2526,123.63,kupa1239,mkn,Asia
kupi1238,Kupia,,16.4708,79.5153,kupi1238,key,Asia
kups1238,Kupsabiny,,1.33197,34.5991,kups1238,kpz,Africa
kuri1259,Kuria,,-1.50636,34.5049,kuri1259,kuj,Africa
kurr1243,Kurrama,,-22.2134,117.51,kurr1243,vku,Pacific
kuru1302,Kurukh,,24.4644,86.4657,kuru1302,kru,Asia
kusa1250,Kusaal,,10.9703,-0.38756,kusa1250,kus,Africa
kusu1250,Kusunda,,29.1766,80.6309,kusu1250,kgg,Asia
kute1248,Kutep,,7.07479,10.0916,kute1248,kub,Africa
kute1249,Kutenai,,48.7892,-115.065,kute1249,kut,Americas
kuun1236,Kuungkari of Barcoo River,,-24.75108713,143.5365228,kuun1236,NA,NA
kuvi1243,Kuvi,,18.8832,83.7552,kuvi1243,kxv,Asia
kuyy1240,Kuy,,14.6698,104.911,kuyy1240,kdt,Asia
kven1236,Kven Finnish,,69.3772,29.5434,kven1236,fkv,Europe
kwad1244,Kwadi,,-15.8745,12.1147,kwad1244,kwz,Africa
kwai1243,Kwaio,,-8.93744,160.965,kwai1243,kwd,Pacific
kwak1266,Kwakum,,4.34393,13.6446,kwak1266,kwu,Africa
kwak1269,Kwak'wala,,50.9269,-127.308,kwak1269,kwk,Americas
kwam1249,Kwama,,9.50836,34.2457,kwam1249,kmq,Africa
kwam1252,Kwamera,,-19.5954,169.442,kwam1252,tnk,Pacific
kwan1273,Kwangali,,-17.9026,19.256,kwan1273,kwn,Africa
kwar1239,Kwara'ae,,-8.75779,160.804,kwar1239,kwf,Pacific
kway1241,Kwaya,,-1.80737,33.71,kway1241,kya,Africa
kwaz1243,Kwaza,,-11.6667,-61.1833,kwaz1243,xwa,Americas
kweg1241,Kwegu,,5.40416,36.1702,kweg1241,xwg,Africa
kwin1241,Kwini,,-14.2515,126.562,kwin1241,gww,Pacific
kwom1262,Kwoma,,-4.08721,142.664,kwom1262,kmo,Pacific
kxoe1243,Kxoe,,-16.59051,22.599835,kxoe1243,xuu,Africa
kyak1244,Kyaka,,-5.52462,144.119,kyak1244,kyc,Pacific
kyer1238,Kyerung,,28.2922,85.4257,kyer1238,kgy,Asia
laar1238,Laari,,-4.25,14.9,laar1238,ldi,Africa
labo1244,Ninde,,-16.4291,167.442,labo1244,mwi,Pacific
labu1248,Labu,,-6.75,146.903,labu1248,lbu,Pacific
labu1249,Labuk-Kinabatangan Kadazan,,5.51924,117.507,labu1249,dtb,Asia
laca1243,Lacandon,,17.02093,-91.42348,laca1243,lac,Americas
lach1248,Lachi,,22.8549,104.776,lach1248,lbt,Asia
lada1244,Leh-Kenhat,,33.468,80.6013,lada1244,lbj,Asia
ladi1250,Ladin,,46.60651,11.89498,ladi1250,lld,Europe
ladi1251,Ladino,,41.205,28.6632,ladi1251,lad,Asia
lahu1253,Lahu,,21.2701,100.214,lahu1253,lhu,Asia
laiy1246,Laiyolo,,-6.45512,120.483,laiy1246,lji,Asia
lake1258,Lake Miwok,,39.0021,-122.621,lake1258,lmw,Americas
lakk1238,Lakkia,,24.1169,110.106,lakk1238,lbc,Asia
lakk1252,Lak,,42.1328,47.0809,lakk1252,lbe,Europe
lako1247,Lakota,,46.3699,-103.95,lako1247,lkt,Americas
lala1264,Lala-Bisa,,-12.945,30.2297,lala1264,leb,Africa
lala1268,Lala,,-8.93195,146.749,lala1268,nrz,Pacific
lama1275,Lama (Togo),,8.66954,0.833293,lama1275,las,Africa
lama1277,Lamaholot,,-8.36439,122.803,lama1277,slp,Asia
lama1288,Lamang,,11.0243,13.7362,lama1288,hia,Africa
lamb1269,Lambadi,,16.5734,76.9717,lamb1269,lmn,Asia
lamb1271,Lamba,,-12.3366,27.9026,lamb1271,lam,Africa
lamb1273,Lamboya,,-9.70434,119.344,lamb1273,lmy,Asia
lame1260,Lamenu,,-16.6098,168.171,lame1260,lmu,Pacific
lamk1238,Lamkang,,24.1523,94.2706,lamk1238,lmk,Asia
lamm1241,Western Pantar,,-8.52787,124.057,lamm1241,lev,Asia
lamn1239,Lamnso',,6.39743,11.0684,lamn1239,lns,Africa
lamp1242,Lampung Nyo,,-4.43957,105.397,lamp1242,abl,Asia
lamp1243,Lampung Api,,-5.73463,105.037,lamp1243,ljp,Asia
lang1316,Langnian Buyang,,23.0105,104.449,lang1316,yln,Asia
lang1320,Langi,,-4.71413,35.9517,lang1320,lag,Africa
lang1322,Lango (Sudan),,4.04948,33.0412,lang1322,lno,Africa
lang1324,Lango (Uganda),,2.13867,33.0553,lang1324,laj,Africa
laoo1244,Lao,,16.0726,104.568,laoo1244,lao,Asia
lara1258,Laragia,,-12.4111,130.922,lara1258,lrg,Pacific
lard1243,Lardil,,-16.56152,139.4343,lard1243,lbz,Pacific
larg1235,Diandongbei-Large Flowery Miao,,27.8682,104.06,larg1235,hmd,Asia
lari1255,Larike-Wakasihu,,-3.76522,127.956,lari1255,alo,Asia
lart1238,Larteh,,5.9367,-0.07822,lart1238,lar,Africa
lash1243,Lashi,,26.0992,98.5481,lash1243,lsi,Asia
lati1261,Latin,,41.9026,12.4502,lati1261,lat,Europe
latv1249,Latvian,,56.826108,24.309118,latv1249,lav,Europe
lauu1247,Lau,,-8.51018,160.872,lauu1247,llu,Pacific
lave1248,Laven,,15.2726,106.322,lave1248,lbo,Asia
lave1249,Brao,,14.5994,107.008,lave1249,brb,Asia
lavu1241,Lavukaleve,,-9.05569,159.119,lavu1241,lvk,Pacific
lazz1240,Laz,,41.5004,41.9096,lazz1240,lzz,Asia
leal1235,Lealao Chinantec,,17.3162,-95.9265,leal1235,cle,Americas
leco1242,Leco,,-15.0092,-67.8818,leco1242,lec,Americas
lega1249,Lega-Shabunda,,-3.83196,27.1424,lega1249,lea,Africa
lega1250,Lega-Mwenga,,-3.39007,28.2621,lega1250,lgm,Africa
lein1237,Leinong Naga,,NA,NA,lein1237,lzn,Asia
lele1264,Lelemi,,7.34549,0.50746,lele1264,lef,Africa
lele1267,Lelepa,,-17.6042,168.202,lele1267,lpa,Pacific
lele1270,Lele (Papua New Guinea),,-2.04783,147.207,lele1270,lle,Pacific
lele1276,Lele (Chad),,9.158,15.81149,lele1276,lln,Africa
lemb1266,Lembena,,-4.99504,143.891,lemb1266,leq,Pacific
lena1238,Lenakel,,-19.4763,169.261,lena1238,tnl,Pacific
lend1245,Lendu,,2.1898,30.6794,lend1245,led,Africa
leng1259,Lengo,,-9.56425,160.42,leng1259,lgr,Pacific
leni1238,Linngithigh,,-12.771375,141.962,leni1238,lnj,Pacific
lenj1248,Lenje,,-14.7192,28.2581,lenj1248,leh,Africa
lepc1244,Lepcha,,27.0869,88.5726,lepc1244,lep,Asia
lese1243,Lese,,1.3,29.3,lese1243,les,Africa
leti1246,Leti (Indonesia),,-8.19808,127.674,leti1246,lti,Asia
lewo1242,Lewo,,-16.7612,168.334,lewo1242,lww,Pacific
lewo1244,Lewotobi,,-8.54573,122.747,lewo1244,lwt,Asia
lezg1247,Lezgian,,41.5157,47.8951,lezg1247,lez,Europe
lhom1239,Lhomi,,27.5948,87.7161,lhom1239,lhm,Asia
lian1251,Liangmai Naga,,25.16,93.542,lian1251,njn,Asia
libe1247,Liberia Kpelle,,6.92048,-9.96128,libe1247,xpe,Africa
libi1244,Libinza,,1.97729,18.8886,libi1244,liz,Africa
libi1250,Libido,,8.09761,38.4997,libi1250,liq,Africa
liby1240,Libyan Arabic,,22.0032,15.0014,liby1240,ayl,Africa
ligb1244,Ligbi,,7.94291,-2.56353,ligb1244,lig,Africa
ligu1248,Ligurian,,44.0816,7.90522,ligu1248,lij,Europe
lihi1237,Lihir,,-3.18895,152.606,lihi1237,lih,Pacific
liji1238,Lijili,,8.52193,8.35562,liji1238,mgi,Africa
lika1243,Liko,,2.13777,27.6088,lika1243,lik,Africa
lill1248,Lillooet,,50.7272,-122.04,lill1248,lil,Americas
limb1266,Limbu,,27.2703,87.8859,limb1266,lif,Asia
limb1268,Limbum,,6.58608,10.9802,limb1268,lmp,Africa
limo1248,Limos Kalinga,,17.6081,121.381,limo1248,kmk,Asia
limo1249,Limonese Creole,,9.957414,-83.0905,limo1249,qlm,NA
ling1262,Lingao,,19.8634,109.971,ling1262,onb,Asia
ling1263,Lingala,,1.40324,19.7829,ling1263,lin,Africa
ling1265,Neverver,,-16.1986,167.499,ling1265,lgk,Pacific
lish1245,Lishanid Noshan,,44.065281,36.213298,lish1245,aij,Asia
lish1246,Lishán Didán,,38,47,lish1246,trg,Asia
lish1247,Lishana Deni,,31.7745,35.2225,lish1247,lsd,Asia
lisu1250,Lisu,,22.5488,94.0184,lisu1250,lis,Asia
lith1251,Lithuanian,,55.1429,23.9601,lith1251,lit,Europe
litz1237,Naman,,-16.1331,167.415,litz1237,lzl,Pacific
liuj1238,Liujiang Zhuang,,23.6818,107.184,liuj1238,zlj,Asia
livv1244,Liv,,57.566,22.0262,livv1244,liv,Europe
lizu1234,Lizu,,28.333425,101.350309,lizu1234,NA,NA
lodh1246,Lodhi,,20.8954,84.9463,lodh1246,lbm,Asia
logb1245,Logba,,6.92838,0.43068,logb1245,lgq,Africa
logo1259,Logo,,3.32608,29.8866,logo1259,log,Africa
loka1252,Lokaa,,5.91483,8.0933,loka1252,yaz,Africa
loko1255,Loko,,9.11838,-12.1583,loko1255,lok,Africa
lola1250,Lolak,,0.85544,124.117,lola1250,llq,Asia
lolo1259,Lolopo,,25.50051,101.30185,lolo1259,ycl,Asia
loma1260,Loma (Liberia),,7.91585,-9.69906,loma1260,lom,Africa
lomb1257,Lombard,,45.8817,9.39509,lomb1257,lmo,Europe
long1395,Longgu,,-9.75258,160.663,long1395,lgu,Pacific
loni1238,Loniu,,-2.06124,147.35,loni1238,los,Pacific
lonw1238,Lonwolwol,,-16.2286,168.016,lonw1238,crc,Pacific
lopi1242,Lopit,,4.6986,32.7534,lopi1242,lpx,Africa
lote1237,Lote,,-5.954,150.911,lote1237,uvl,Pacific
