ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source
apal1237-CLF,apal1237,CLF,FALSE,CLF-0,,kimball_grammatical_1987
apal1257-CLF,apal1257,CLF,FALSE,CLF-0,,pullum_apalai_1986
apat1240-CLF,apat1240,CLF,TRUE,CLF-1,,abraham_apatani_1985;post_apatani_2014
apin1244-CLF,apin1244,CLF,FALSE,CLF-0,,callow_apinaye_1962;cunha_de_oliveira_language_2005;ham_apinaye_1961
apma1240-CLF,apma1240,CLF,FALSE,CLF-0,,franois_is_2015;schneider_grammar_2010
apma1241-CLF,apma1241,CLF,FALSE,CLF-0,,martha_l_wade_stratificational_1984;pryor_deixis_1990
apur1254-CLF,apur1254,CLF,FALSE,CLF-0,,facundes_language_2000;pickering_apuringrammar_1971;polak_grammar_1894
arak1252-CLF,arak1252,CLF,FALSE,CLF-0,,francois_araki_2002
aram1253-CLF,aram1253,CLF,FALSE,CLF-0,,baku_tentative_2013
arao1248-CLF,arao1248,CLF,FALSE,CLF-0,,emkow_grammar_2006
arap1274-CLF,arap1274,CLF,FALSE,CLF-0,,cowell_arapaho_2008;francis_transitivity_2006;zdenek_salzmann_arapaho_1956;zdenek_salzmann_arapaho_1956-1;zdenek_salzmann_arapaho_1956-2;zdenek_salzmann_arapaho_1961;zdenek_salzmann_arapaho_1965;zdenek_salzmann_arapaho_1965-1;zdenek_salzmann_arapaho_1967;zdenek_salzmann_bibliography_1961;zdenek_salzmann_sketch_1963
araw1276-CLF,araw1276,CLF,FALSE,CLF-0,,brinton_arawack_1871;carlin_arawak_2002;goeje_arawak_2011;pet_grammar_2011;pet_lokono_1987
arbo1245-CLF,arbo1245,CLF,FALSE,CLF-0,,hayward_arbore_1984
arch1244-CLF,arch1244,CLF,FALSE,CLF-0,,bond_essentials_2016;kibrik_archi_1994
area1240-CLF,area1240,CLF,FALSE,CLF-0,,ivens_study_1929;naitoro_sketch_2013
aree1239-CLF,aree1239,CLF,FALSE,CLF-0,,paisawa_short_1976
areq1237-CLF,areq1237,CLF,FALSE,CLF-0,,courtney_child_1998
argo1244-CLF,argo1244,CLF,FALSE,CLF-0,,leslau_ethiopic_1997
arhu1242-CLF,arhu1242,CLF,FALSE,CLF-0,,frank_grammar_1985;frank_ika_1990
arib1241-CLF,arib1241,CLF,FALSE,CLF-0,,susanne_ed_aribwatsa_1997;wurm_aribwatsa_1997
arif1239-CLF,arif1239,CLF,FALSE,CLF-0,,oyabua_tentative_2015
arig1246-CLF,arig1246,CLF,FALSE,CLF-0,,oshodi_reference_2011
arik1262-CLF,arik1262,CLF,FALSE,CLF-0,,merlan_noun-verb_1975;parks_introduction_1979
